Table Number,Move,Clues,Mystery Word,Guess,Mode,Language,End,Success,Is_Turn_based,Is_Real_time,Turn_based_effect,Real_time_effect,language_german,language_french,friendly_mode,end_infinite,average_originality,min_originality,max_originality,unique_clues_count,clue_count,Unique_Clues,contains_mystery_root,contains_mystery_stem,contains_mystery_stem_or_substring,unique_clues_squared,unique_clues_originality_interaction
328236739,3674,"emulsification, washing, Clean, liquid, detergent",Soap,Soap,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,58.93760487437248,36.49335503578186,89.9212472140789,5,5,"emulsification, liquid, washing, detergent, clean",False,False,False,25,294.6880243718624
337346134,3320,"Indigenous, cigs, cancer, cigar, Spit",Tobacco,tobacco,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,59.87172394990921,40.06224274635315,75.16866773366928,5,5,"cigar, cigs, indigenous, spit, cancer",False,False,False,25,299.35861974954605
337346134,4233,"Balancing, dusk, sunset, gown, gown",Evening,twlight,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,59.76603478193283,47.072386741638184,84.7703367471695,4,5,"sunset, gown, balancing, dusk",False,False,False,16,237.61654138565063
337346134,4250,"mythical, narwhal, gay, Horny, fantasy",Unicorn,unicorn,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,64.86375272274017,48.8298237323761,79.93747144937515,5,5,"gay, fantasy, horny, mythical, narwhal",False,False,False,25,324.31876361370087
337346134,4286,"choice, ballot, stolen, democracy, Erection",Election,election,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,64.44826140999794,28.541284799575806,93.65386441349983,5,5,"choice, erection, ballot, stolen, democracy",False,False,False,25,322.2413070499897
337346134,4537,"sex, gun, Gang, Explosion, explosion",Bang,pistol,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,57.87661075592041,47.772639989852905,67.97894835472107,4,5,"gang, explosion, sex, gun",False,False,False,16,238.08291912078855
337346134,4581,"isopropyl, Rubbing, drank, Bets, Gin",Alcohol,alcohol,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,64.54512447118759,48.81831407546997,92.2688290476799,5,5,"gin, isopropyl, drank, rubbing, bets",False,False,False,25,322.72562235593796
338553253,1519,"Chips, Screen, Tanning, tan, rise, Solar",Sun,Sun,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,62.73837760090828,48.29373359680176,78.93215268850327,6,6,"tan, chips, screen, tanning, solar, rise",False,False,False,36,376.4302656054497
338553253,1653,"Strep, Craw, esophagus, Swallow, esophagus, Swallow",Throat,Throat,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,53.580283001065254,38.42450976371765,78.12512367963791,4,6,"esophagus, swallow, craw, strep",False,False,False,16,202.5836577018102
338553253,1680,"Kiddie, Float, Noodle, Car, Billiards, billiards",Pool,pool,Normal mode,English,Infinite,0,1,0,3,0,0,0,0,1,66.10066622495651,50.117090344429016,82.15286582708359,5,6,"car, float, billiards, kiddie, noodle",False,False,False,25,317.1836845576763
338553253,1689,"Fly, Lures, Bass, rod, Angling, Hole",Fishing,Fishing,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,52.0740215977033,29.200422763824463,74.17264580726624,6,6,"fly, hole, rod, bass, lures, angling",False,False,False,36,312.4441295862198
338553253,1716,"crustacean, seafood, Gumbo, puny, Brine, Brine",Shrimp,Shrimp,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,50.84317356348038,26.118415594100952,84.13983136415482,5,6,"crustacean, seafood, gumbo, puny, brine",False,False,False,25,253.01855926712358
338553253,1781,"Friend, Head, honeydew, Baller, Honeydew, baller",Melon,Best,Normal mode,English,Infinite,0,1,0,3,0,0,0,0,1,66.26326330006123,35.32445430755615,87.12795972824097,4,6,"friend, baller, honeydew, head",False,False,False,16,241.42220516999564
338553253,1800,"Punch, Argyle, Compression, puppet, Puppet, Puppet",Sock,Socks,Normal mode,English,Infinite,0,1,0,3,0,0,0,0,1,67.12380684912205,58.38837027549744,76.3666883111,4,6,"argyle, puppet, punch, compression",False,False,False,16,261.43623689810437
338553253,1831,"Timepiece, hour, Grandfather, Ben, Cuckoo",Clock,Clock,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,67.47244268655777,53.59834432601929,88.26043009757996,5,5,"hour, timepiece, ben, grandfather, cuckoo",False,False,False,25,337.36221343278885
338553253,1864,"Gale, Mighty, Breaker, Turbine, Turbine",Wind,Wind,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,57.31470324099064,38.422954082489014,75.61321705579758,4,5,"breaker, turbine, mighty, gale",False,False,False,16,214.14541363716128
338553253,1880,"egg, Cardboard, milk, Container, Container",Carton,Carton,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,49.78908747434616,39.15895223617554,60.69835424423218,4,5,"container, cardboard, milk, egg",False,False,False,16,192.0569372177124
338553253,1896,"hammer, wrench, Saw, Implement, Screwdriver",Tool,Tool,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,60.9094500541687,51.51517391204834,78.28384935855865,5,5,"saw, hammer, implement, wrench, screwdriver",False,False,False,25,304.5472502708435
338553253,1945,"Beacon, Photon, illuminate, Sun, Sun",Light,Light,Normal mode,English,Infinite,1,1,0,3,0,0,0,0,1,51.83025896549225,41.99925661087036,65.08555710315704,4,5,"sun, illuminate, beacon, photon",False,False,False,16,199.45623397827148
338553253,1963,"Press, Bread, Cloves, Knots, knots",Garlic,garlic,Normal mode,English,Infinite,0,1,0,3,0,0,0,0,1,56.36281780898571,18.396586179733276,85.46317219734192,4,5,"cloves, bread, knots, press",False,False,False,16,248.7315547466278
341401520,2284,"Supper, News, Straightening, Smoothing, After, Afternoon",Evening,Evening,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,59.323873867591224,13.732916116714478,91.68621897697449,6,6,"after, straightening, supper, smoothing, news, afternoon",False,False,False,36,355.94324320554733
341401520,2505,"Starting, And, Set, the, Act, Act",Scene,Line,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,65.34356117248535,59.332603216171265,73.3437180519104,5,6,"act, set, the, and, starting",False,False,False,25,322.276862959067
341401520,2555,"Sip, Scarecrow, bale, paper, Hay, Hay",Straw,Straw,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,57.306416034698486,45.255500078201294,69.28196847438812,5,6,"bale, sip, hay, paper, scarecrow",False,False,False,25,276.48965020974475
341401520,2696,"Stomp, Rubber, Tramp, Postage, Tramp, Postage",Stamp,Boots,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,65.81957899034023,41.84276461601257,83.01026821136475,4,6,"stomp, tramp, postage, rubber",False,False,False,16,253.65476608276367
341401520,2752,"Stormy, Balmy, Snow, Report, Forecast, Rain",Weather,Weather,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,46.366554498672485,31.00307583808899,71.82951271533966,6,6,"report, snow, stormy, balmy, rain, forecast",False,False,False,36,278.1993269920349
341401520,2795,"Friendship, Jewelry, Tennis, Tennis, Wrist, Wrist",Bracelet,Bracelet,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,54.7595988959074,25.536322593688965,76.0717585682869,4,6,"jewelry, wrist, friendship, tennis",False,False,False,16,227.68484751383463
341401520,2936,"Pandas, Flamingos, Animal, Collection, Aviary, Aquarium",Zoo,Zoo,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,54.83783632516861,39.06962275505066,78.37717235088348,6,6,"aquarium, aviary, flamingos, animal, pandas, collection",False,False,False,36,329.02701795101166
341401520,3010,"List, Choices, Meals, Restaurant, Options, Options",Menu,Menu,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,50.09053945541382,42.77156591415405,57.37127959728241,5,6,"choices, restaurant, options, meals, list",False,False,False,25,245.28247614701587
341401520,3064,"Blue, Sun, Advocate, HIM, Robot, Fiddle",Devil,Roof,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,70.36032353838284,55.37933707237244,80.01647591590881,6,6,"him, robot, blue, sun, fiddle, advocate",False,False,False,36,422.1619412302971
341401520,3089,"Skin, Record, Photography, Cinema, Pellicle, Layer",Film,Film,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,69.19478252530098,35.57310700416565,84.69900339841843,6,6,"cinema, layer, record, skin, pellicle, photography",False,False,False,36,415.1686951518059
341401520,3125,"Ant, Chicken, Eggs, Season, Bird, Bird",Nest,Spring,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,56.33177161216736,36.08703017234802,81.02372884750366,5,6,"ant, season, chicken, bird, eggs",False,False,False,25,264.7882401943207
341401520,3312,"Spade, Diamond, chakra, sutra, Worms, Burn",Heart,Ring,Normal mode,English,Infinite,0,1,0,2,0,0,0,0,1,78.05645316839218,64.90447521209717,91.17949157953262,6,6,"spade, sutra, burn, chakra, diamond, worms",False,False,False,36,468.3387190103531
341401520,3384,"One, Man, Liquid, Fruit, Uppercut, Jab",Punch,Punch,Normal mode,English,Infinite,1,1,0,2,0,0,0,0,1,60.8958899974823,46.939682960510254,73.98643791675568,6,6,"man, liquid, one, uppercut, fruit, jab",False,False,False,36,365.3753399848938
343894377,2043,"Pig, Oil, Mushroom, Mushroom",Truffle,Byproduct,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,59.65056220690409,39.682185649871826,72.44202196598053,3,4,"mushroom, oil, pig",False,False,False,9,163.97540420293808
343894377,2049,"Potato, sofa, Sectional, sectional",Couch,Couch,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,52.3836354414622,17.43817925453186,70.08735537528992,3,4,"sectional, sofa, potato",False,False,False,9,170.08220851421356
343894377,2156,"Larvae, Caterpillar, Wrapped, Wrap",Cocoon,Chrysalis,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,58.25182870030403,53.901493549346924,61.63993775844574,4,4,"wrap, wrapped, caterpillar, larvae",False,False,False,16,233.00731480121613
343894377,2188,"French, Soup, Ogre, Layers",Onion,Onion,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,63.40220496058464,32.09573030471802,86.33019924163818,4,4,"ogre, soup, layers, french",False,False,False,16,253.60881984233856
343894377,2193,"Bowl, Jab, Fruit, Drink",Punch,Punch,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,58.447153866291046,46.939682960510254,64.38767910003662,4,4,"drink, jab, fruit, bowl",False,False,False,16,233.78861546516418
343894377,2256,"Almond, Pecan, Pecan, Almond",Nut,Paloma,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,47.65211641788483,44.57770586013794,50.726526975631714,2,4,"almond, pecan",False,False,False,4,95.30423283576965
343894377,2267,"Peach, fruit, Seed, seed",Pit,Preserves,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,74.01733795801799,73.82757663726807,74.16355013847351,3,4,"peach, seed, fruit",False,False,False,9,222.1616730093956
343894377,2283,"Up, Girl, Not, Original",Cover,Basic,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,65.13465866446495,58.936607837677,75.81325769424438,4,4,"girl, original, up, not",False,False,False,16,260.5386346578598
343894377,2289,"Knot, Bow, Dad, Neck",Tie,Tie,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,53.07567939162254,41.15156531333923,70.79508304595947,4,4,"dad, bow, knot, neck",False,False,False,16,212.30271756649017
343894377,2355,"Rest, Cloud, Head, Head",Pillow,Fluffy,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,71.32092465957005,65.24376571178436,81.08581453561783,3,4,"rest, head, cloud",False,False,False,9,209.4049047678709
343894377,2383,"mattress, cot, Sleep, Abode",Bed,Bed,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,47.562043368816376,34.83009338378906,77.10222601890564,4,4,"abode, cot, mattress, sleep",False,False,False,16,190.2481734752655
343894377,2418,"Crate, Trap, kennel, bird",Cage,Cage,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,52.88318544626236,48.99423122406006,56.90191388130188,4,4,"bird, trap, kennel, crate",False,False,False,16,211.53274178504944
343894377,2545,"Of, Salt, Barley, Wheat",Grain,Grain,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,47.67060875892639,23.899948596954346,75.95410346984863,4,4,"wheat, barley, of, salt",False,False,False,16,190.68243503570557
343894377,2566,"sugar, water, Chocolate, Table",Syrup,Syrup,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,49.41775053739548,22.39704728126526,79.59807515144348,4,4,"water, table, sugar, chocolate",False,False,False,16,197.6710021495819
343894377,2602,"Old, Rifleman, One, All",Musketeer,Veteran,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,92.21027742605656,60.24661362171173,111.97663992643356,4,4,"old, rifleman, all, one",False,False,False,16,368.84110970422626
343894377,2613,"Yippee, Hooray, Baby, Plant",Sprout,Cry,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,73.05758446455002,58.31058323383331,84.18848365545273,4,4,"baby, yippee, hooray, plant",False,False,False,16,292.2303378582001
343894377,2669,"Aluminum, Nickel, Iron, Zinc",Metal,Metal,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,39.88813906908035,33.94644856452942,47.98051118850708,4,4,"aluminum, iron, zinc, nickel",False,False,False,16,159.5525562763214
343894377,2684,"tree, cover, Perpetual, Disappointment",Leaf,Bark,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,72.14711159467697,39.33514356613159,89.87393900752068,4,4,"tree, disappointment, cover, perpetual",False,False,False,16,288.5884463787079
343894377,2711,"Bad, Bug, Survives, Apocalypse",Cockroach,Cockroach,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,74.05642941594124,63.419267535209656,81.73325955867767,4,4,"bad, survives, bug, apocalypse",False,False,False,16,296.22571766376495
343894377,2747,"Fish, Eggs, Fish, Eggs",Caviar,Butt,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,59.27194654941559,57.82493054866791,60.71896255016327,2,4,"fish, eggs",False,False,False,4,118.54389309883118
343894377,2758,"Pansy, Daffodil, Daisy, Poppy",Flower,Flower,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,47.45366871356964,39.54808712005615,54.29231822490692,4,4,"pansy, poppy, daisy, daffodil",False,False,False,16,189.81467485427856
343894377,2774,"oak, birch, Birch, Oak",Tree,Book,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,48.988914489746094,48.93054962158203,49.047279357910156,2,4,"oak, birch",False,False,False,4,97.97782897949219
343894377,2806,"Ground, Slug, Early, Bird",Worm,Worm,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,73.471624776721,60.471031069755554,87.36595660448074,4,4,"bird, ground, early, slug",False,False,False,16,293.886499106884
343894377,2828,"Borrow, galore, Books, books",Library,Library,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,68.75675171613693,51.965007185935974,85.91819256544113,3,4,"galore, books, borrow",False,False,False,9,193.67644675076008
343894377,2844,"Recyclable, Material, Bendy, Bottles",Plastic,Plastic,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,52.040573954582214,43.333446979522705,67.34116971492767,4,4,"bottles, recyclable, material, bendy",False,False,False,16,208.16229581832883
343894377,2854,"Mate, Space, Dining, Living",Room,Room,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,49.94278475642204,34.21875834465027,79.4606477022171,4,4,"dining, living, space, mate",False,False,False,16,199.77113902568817
343894377,2859,"Calm, Before, Thunder, Rain",Storm,Storm,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,48.652415722608566,27.876418828964233,63.27902674674988,4,4,"calm, thunder, before, rain",False,False,False,16,194.60966289043427
343894377,2875,"In, Coffin, hammer, target",Nail,Nail,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,72.3495788872242,56.054189801216125,81.95479959249496,4,4,"hammer, target, coffin, in",False,False,False,16,289.3983155488968
343894377,2885,"AM, Good, Early, Day",Morning,Morning,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,47.892189770936966,26.619845628738403,58.80002677440643,4,4,"am, early, good, day",False,False,False,16,191.56875908374786
344838144,1457,"titanium, Shiny, copper, aluminum",Metal,metal,Normal mode,English,Infinite,0,0,0,0,0,0,0,0,1,43.48440021276474,33.94644856452942,59.031885862350464,4,4,"shiny, copper, titanium, aluminum",False,False,False,16,173.93760085105896
344838144,1471,"Beefeaters, Prison, crossing, protect",Guard,Guard,Normal mode,English,Infinite,1,0,0,0,0,0,0,0,1,70.11129893362522,53.112804889678955,92.93151944875717,4,4,"crossing, prison, beefeaters, protect",False,False,False,16,280.4451957345009
344838144,1485,"putter, association, Discotheque, Golf",Club,club,Normal mode,English,Infinite,0,0,0,0,0,0,0,0,1,59.244079142808914,43.113189935684204,74.8649537563324,4,4,"putter, golf, association, discotheque",False,False,False,16,236.97631657123566
344838144,1486,"putter, association, Discotheque, Golf",Club,club,Normal mode,English,Infinite,0,0,0,0,0,0,0,0,1,59.244079142808914,43.113189935684204,74.8649537563324,4,4,"putter, golf, association, discotheque",False,False,False,16,236.97631657123566
349338828,4340,"Attack, protection, Shield, Ministry, Ministry",Defense,Armour,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,60.25376953184605,45.07993459701538,75.75473934412003,4,5,"protection, shield, attack, ministry",False,False,False,16,253.41585397720337
349338828,4384,"Calorie, warmth, Radiator, Warmth, Radiate",Heat,Fat,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,61.8225309997797,48.44115972518921,76.42347663640976,4,5,"calorie, radiator, radiate, warmth",False,False,False,16,236.5850269794464
349338828,4650,"Ollie, rink, Board, Figure, Roller",Skate,Skate,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,59.658956825733185,40.85991382598877,78.70000749826431,5,5,"roller, figure, ollie, rink, board",False,False,False,25,298.294784128666
356959263,1260,"Exhumation, Pet, Mausoleum, burial, tomb, dead",Cemetery,cemetery,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,53.21316868066788,26.178079843521118,76.70081555843353,6,6,"burial, mausoleum, tomb, pet, dead, exhumation",False,False,False,36,319.27901208400726
356959263,1278,"teetotal, tipple, whiskey, tequila, fermentation, Rubbing",Alcohol,Alcohol,Normal mode,English,Infinite,1,1,0,1,0,0,0,0,1,67.5129806001981,50.48161745071411,82.77472406625748,6,6,"whiskey, teetotal, rubbing, fermentation, tipple, tequila",False,False,False,36,405.07788360118866
356959263,1296,"cerebrum, Think, Telepathy, teaser, Pinkie, Pinky",Brain,brain,Normal mode,English,Infinite,0,1,0,1,0,0,0,0,1,74.20294930537541,55.08925914764404,92.10395365953445,6,6,"cerebrum, teaser, telepathy, pinky, pinkie, think",False,False,False,36,445.2176958322525
