Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
500088855,42,"Saint-émilion, Pinot, Beaujolais, Chablis",Vin,Vin,Normal mode,Turn-based • 1 move per day,Français,Standard,1
500094148,18,"Caipirinha, B52, Colada, Glas, Mojito, Mojito",Cocktail,Cocktail,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
500098570,68,"Lithium, phil-collins, instument, baguette, Musique, musique",Batterie,batterie,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
500334503,32,"Anziehung, X-Men, Feld, Dipol, Pol",Magnet,Magnet,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Infinite,1
500352659,27,"Rossinante, équitation, Ecurie, Percheron, ""Darçon"", Arçon",Cheval,Cheval,Normal mode,Turn-based • 1 move per day,Français,Standard,1
500352659,66,"Mycologue, plante, Pied-de-mouton, Atomique, Amanite, Dégoûtant",Champignon,Champignon,Normal mode,Turn-based • 1 move per day,Français,Standard,1
500364468,78,"""Ronstadts"", Different, rear, brakes, oil, barrel",Drum,drum,Normal mode,Turn-based • 2 moves per day,English,Standard,0
500396303,48,"Birthday, Pant, Sweat, Jump, Formal, ""Mens""",Suit,Suit,Normal mode,Turn-based • 1 move per day,English,Standard,1
500412148,6,"Sledge, Butts, Mc, M., C., M.C.",Hammer,Toboggan,Normal mode,Turn-based • 1 move per day,English,Standard,0
500452237,67,"Gummifigur, Matell, RosaFilm2023, Film",Barbie,Barbie,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
500452237,81,"Konditoreiprodukt, Sahne, Backwerk, Buttercreme....",Torte,Torte,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
500571629,18,"ménager, Nono, Humanoïde, Automate, WALL-E, wall-e",Robot,Robot,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
500571629,45,"Spectacle, Guignol, fil, Pantin, Jean-marc, Bachelet",Marionnette,Marionnette,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
500615128,24,"bottomless, corn, Ninth, in-one, Absence, Dig",Hole,Hole,Friendly mode,No time limit • with friends only,English,Standard,1
500627375,101,"Figaro, certificate, Post-wedding, Unity, vows, Matrimony",Marriage,Marriage,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
500627375,82,"Calculator, Linux, 100101001, Mainframe, laptop, Laptop",Computer,computer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
500686195,45,"3D, XXX, Carré, Bouillon, Dé, Vélo",Cube,cube,Normal mode,Turn-based • 1 move per day,Français,Standard,0
500868789,47,"Forbidden, Maldives, Coconut, Hawaii, Gilligan’s, ""Gilligans""",Island,island,Normal mode,Turn-based • 2 moves per day,English,Standard,0
501037529,20,"soap, Shizuka, rain, Top-down, Grohe, Bath",Shower,shower,Normal mode,Turn-based • 1 move per day,English,Standard,0
501309738,16,"...300, milky-way, space, space",Galaxy,chocolatebar,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
501525719,7,"dice, Squared, ""Rubiks"", rUBIX",Cube,Cube,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
501864319,9,"Food, ""Alices"", Diner",Restaurant,Restaurant,Normal mode,Turn-based • 1 move per day,English,Standard,1
501958265,101,"ポップコーン, どろぼう, さつえい, うすい, 115マンキロ, 115まんキロ",Film,Film,Normal mode,Turn-based • 1 move per day,English,Standard,1
502065808,51,"snooze, clock, disturbs, slumber, smoke, CO2",Alarm,Alarm,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
502094774,12,"Cook, Serve, Vorgesetzter, Boss, Oberhaupt, -etage",Chef,Chef,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
502153915,49,"suffocate, Talk, Bedding, Feathery, -case",Pillow,Pillow,Normal mode,Turn-based • 1 move per day,English,Standard,1
502153915,73,"Nuttie, Witch, ""squirels"", Nutella, Toffifee",Hazel,Hazel,Normal mode,Turn-based • 1 move per day,English,Standard,1
502198421,25,"$64000, Tutankhamen, Building, Egypt, Giza, Tomb",Pyramid,Pyramid,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
502198421,64,"Giant, Shell, Hermann’s, Unhurried, Galapagos, Galápagos",Tortoise,snail,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
502201995,19,"Priest, ""Scandals"", Olivia, catholic, Head, head",Pope,Pope,Normal mode,Turn-based • 1 move per day,English,Standard,1
502201995,25,"stores, water, Two-toed, Humper, Comic, Nanjiani",Camel,camel,Normal mode,Turn-based • 1 move per day,English,Standard,0
502254881,36,"Quick, Bread, ""Cinderellas"", conveyance, ""Harleys"", BF",Pumpkin,Pumpkin,Normal mode,Turn-based • 2 moves per day,English,Standard,1
502269196,57,"birthday, 3-piece, spades, Mohair, tux, Tuxedo",Suit,suit,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
502337768,47,"carton, Roulettes, Voyage, Cerne, Bagage, Attaché-caisse",Valise,Valise,Normal mode,Turn-based • 1 move per day,Français,Standard,1
502461452,55,"""Ségarer"", Issue, Dédale, Enigme, Minotaure, Minotaure",Labyrinthe,labyrinthe,Normal mode,Turn-based • 1 move per day,Français,Standard,0
502681911,56,"delicious, michellin, Waitress, ""Wendys"", In-N-Out, Critic",Restaurant,restaurant,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
502854123,12,"Sarcophage, cadavre, Rascar-Capac, Bandelettes, Bandelettes, bandelettes",Momie,Pharaon,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
502854123,37,"Lumière, projection, Ecran, Long-métrage, Paradisio, paradiso",Cinéma,cinéma,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
502890407,19,"Watschelt, Flugunfähig, Antarktislebewesen, Majestätsfrack, Schwarz-weiß, Tier",Kaiserpinguin,Pinguin,Normal mode,Turn-based • 4 moves per day,Deutsch,Standard,0
503296621,25,"Hell, Schalter, -strahlen, Glühbirne, Stern, Quanten",Licht,Licht,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
503296621,43,"Geschirr, -Duschen, Sauna, Strand, -halter, Badeutensil",Handtuch,Handtuch,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
503378168,112,"Ten-Pin, Lanes, crown, Lane, Gutters, 300",Bowling,bowling,Normal mode,Turn-based • 1 move per day,English,Standard,0
503378168,27,"Sleeve, military, barbed-wire, Beckham, Ink, Teardrop",Tattoo,tattoo,Normal mode,Turn-based • 1 move per day,English,Standard,0
503393842,65,"63, frosty, month, Month, 12th, 12th",December,snowman,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
503521596,153,"chop, martial-arts, Martialarts",Karate,karate,Normal mode,Turn-based • 4 moves per day,English,Infinite,0
503521596,231,Per-second,Frame,rate,Normal mode,Turn-based • 4 moves per day,English,Infinite,0
503612876,62,"Japanese, Berserk, graphic, Novel, Anime, Com8c",Manga,manga,Normal mode,Turn-based • 1 move per day,English,Standard,0
503674132,92,"seaman, Kirk, ""O"", Tennille, Navy, Picard",Captain,Captain,Normal mode,Turn-based • 1 move per day,English,Standard,1
503691874,36,"medium, gesso, paper, Blank, ""painters"", Painting",Canvas,canvas,Normal mode,Fast Turn-based • 8 moves per day,English,Standard,0
503702311,7,"-zangenbowle, Kamin, Heiß, Flammen",Feuer,Feuer,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
503753424,6,"bagnole, 53, Boite, Pet, enregistreuse, Enregistreuse",Caisse,Gaz,Friendly mode,No time limit • with friends only,Français,Standard,0
503780993,47,"747, airbus, Falcon, A380",Avion,Avion,Normal mode,Turn-based • 1 move per day,Français,Standard,1
503841044,24,"Maze, Bowie, Pans, Lost, Minotaur, ""Minotaurs""",Labyrinth,Labyrinth,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
503888108,66,"24k, BugsBunny, orange, vegetable, Vegetable",Carrot,Carrot,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
503906863,91,"Train, Railway, Gas, Bus, DS9, Transit",Station,Station,Normal mode,Turn-based • 1 move per day,English,Standard,1
504147099,56,"Ninja, Turtles, Godfathers, Pineapple, ""Dominos"", Deepdish",Pizza,Pizza,Normal mode,Turn-based • 1 move per day,English,Standard,1
504147099,68,"North, Five, Twinkle, Little, Northern, ...bright",Star,Star,Normal mode,Turn-based • 1 move per day,English,Standard,1
504418328,9,"versailles, ""Leau"", Jouvence, Trevise, Trevi, Trévi",Fontaine,Fontaine,Normal mode,Turn-based • 1 move per day,Français,Standard,1
504422361,24,"Forever, Dallas, Baseball, Ring, 10",Diamond,Diamond,Friendly mode,No time limit • with friends only,English,Standard,1
504615502,50,"Confinement, Microbes, H1N1, Ordinateur, Maladie, Maladie",Virus,Virus,Friendly mode,No time limit • with friends only,Français,Standard,1
504721368,66,"Montbėliarde, Meuh, Ruminante, Génisse, Qui-rit, Taureau",Vache,Vache,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
504721368,67,"Montbėliarde, Meuh, Ruminante, Génisse, Qui-rit, Taureau",Vache,Vache,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
504811179,64,"""Taakos"", proficiency, 76, Trombones, Roxy, Elevator",Music,music,Normal mode,Turn-based • 2 moves per day,English,Standard,0
504986038,56,"Avocado, -Apfel, atom, Atom",Kern,Kern,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
505083872,18,"Tacoma, Duelly, Bed, Vehicle, Pick-up, Ford",Truck,car,Normal mode,Turn-based • 1 move per day,English,Standard,0
505083872,38,"Restrain, Rope, Shoestring, Knot, neck, Larry...",Tie,Tie,Normal mode,Turn-based • 1 move per day,English,Standard,1
505130723,74,"Snowplough, Trot-, Slalom, Sunday, Mask, sport",Ski,Ski,Normal mode,Turn-based • 1 move per day,English,Standard,1
505172808,36,"Maestro, Orchestre, Do, F.gall",Musique,Chef,Normal mode,Turn-based • 1 move per day,Français,Standard,0
505231728,56,"Italian, dough, Pie, anchovies, ""Dominos"", ""Dominos""",Pizza,pizza,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
505257725,76,"cthulu, Ursula, tentacles, 8, Eight, Eight",Octopus,Octopus,Normal mode,Turn-based • 3 moves per day,English,Standard,1
505356470,32,"Coeur-de-boeuf, Cerise, Crimée, Farcies",Tomate,tomate,Normal mode,Turn-based • 1 move per day,Français,Standard,0
505356470,37,"PDG, De-couture, chief, team",Patron,Patron,Normal mode,Turn-based • 1 move per day,Français,Standard,1
505476685,19,"Explore, Pathway, Bowie, Pan’s, Minotaur, minotaur",Labyrinth,Labyrinth,Normal mode,Turn-based • 1 move per day,English,Standard,1
505572343,48,"...fett, Morgan, Opossihaar, Nackt",Glatze,Glatze,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
505623552,60,"WW11, Cold, country, conflicts, Prussian, Adverary",War,war,Friendly mode,No time limit • with friends only,English,Standard,0
505681893,93,"sun-, frames, Nerd, Corrective",Glasses,Glasses,Normal mode,Turn-based • 1 move per day,English,Standard,1
505769983,8,"Teil, Teil, Theater..., Theater....",Stück,Twitter,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,0
505770708,12,"Wohn.., Einfamilien, Mehrfamilien, Geschosse, Gebäude, Gebäude",Haus,Haus,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
506080714,19,"coddler, soft-boiled, incubate, hen, Scrambled, Chicken",Egg,Egg,Normal mode,Turn-based • 1 move per day,English,Standard,1
506080714,31,"corn-husk, baby, TROLLS, marionette, Toy, Pram",Doll,puppet,Normal mode,Turn-based • 1 move per day,English,Standard,0
506120988,35,"KIIS-FM, Radio, Train, Stop",Station,station,Normal mode,Turn-based • 1 move per day,English,Standard,0
506189713,100,"Huge, Goliath, Fe-Fi-Fo-Fum, enormous, Beanstalk, Beanstalk",Giant,giant,Normal mode,Turn-based • 1 move per day,English,Infinite,0
506189713,36,"Measure, Fish, Reptile’s, weight, Weight, weight",Scale,scale,Normal mode,Turn-based • 1 move per day,English,Infinite,0
506189713,892,"101, Craft, Chamber, Space, Wiseau, Donoghue",Room,Room,Normal mode,Turn-based • 1 move per day,English,Infinite,1
506378449,37,"Ziggo, Optreden, SIXTY, 2cellos, Musician, Hall",Concert,Concert,Friendly mode,No time limit • with friends only,English,Standard,1
506554291,20,"Dice, Shape, tesseract, ""rubiks""",Cube,Cube,Normal mode,Turn-based • 1 move per day,English,Standard,1
506567839,36,"theft, stakeout, Sherlock, solves, four, six-packs",Case,detective,Normal mode,Turn-based • 1 move per day,English,Standard,0
506580010,43,"coupon, デザート, 3かい, オート, ちゃぶだい",Meal,desk,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
506862819,69,"Dumas, ""DArtagnan"", ""DArtagnan"", musket",Musketeer,musketeer,Friendly mode,No time limit • with friends only,English,Standard,0
506929767,27,"healthy, Grain, tiny, Rice-like, Semolina, Semolina",Couscous,wheat,Normal mode,Turn-based • 1 move per day,English,Standard,0
507193016,25,"Ice-cream, Fruit, fields, Pink, blonde",Strawberry,Strawberry,Normal mode,Turn-based • 1 move per day,English,Standard,1
507278971,25,"and, Hare, Hermann’s, Reptile, Galapagos, Giant",Tortoise,tortoise,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
507294423,63,"Booking, Guesthouse, five-star, VanderValk, Hilton, Hilton",Hotel,hotel,Normal mode,Turn-based • 1 move per day,English,Standard,0
507298592,30,"Stanley, Ipkiss, Surgical, N95, surgeon, Zorro",Mask,Mask,Normal mode,Turn-based • 1 move per day,English,Standard,1
507298592,78,"Togs, One-piece, 2-piece, Trunks, tankini, lake",Swimsuit,Swimsuit,Normal mode,Turn-based • 1 move per day,English,Standard,1
507334076,45,"#2, Fecal, Faeces, excrement, beetle, beetle",Dung,Poop,Normal mode,Turn-based • 1 move per day,English,Standard,0
507344519,37,"waffle, home, redhead, skin, Ore-Ida, Shoestring",Fries,fries,Normal mode,Turn-based • 2 moves per day,English,Standard,0
507344519,73,"Sept, 29, recent, ""sisters"", 50th, 50th",Birthday,birthday,Normal mode,Turn-based • 2 moves per day,English,Standard,0
507417735,56,"Feature, Length, 12, 36, thin, layer",Film,film,Normal mode,Turn-based • 3 moves per day,English,Standard,0
507812897,55,"squash, latte, hallowseve, ""Jackolantern"", patch, Patch",Pumpkin,pumpkin,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
507862632,80,"Pokemon, Poker, Ov-chip, Stok, Credit, Spel",Card,Kaart,Friendly mode,No time limit • with friends only,English,Standard,0
507864886,19,"Shell-adorned, Shortman, ""Santas"", Queues, santa, Santa",Grotto,elf,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
507989928,49,"Night, Fantasys, I.., OfJeannie, Sleep, Visions",Dream,Dream,Normal mode,Turn-based • 1 move per day,English,Standard,1
508030633,42,"Pyro, Polen-, china, jahresende",Böller,Feuerwerk,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
508130373,146,"Crisps, supersize, Ketchup, ""Mcdonalds"", Curly, curly",Fries,Chips,Normal mode,Turn-based • 2 moves per day,English,Infinite,0
508130373,342,"Ew., Eight, Arachnid, Widow, Tarantula, Tarantula",Spider,Spider,Normal mode,Turn-based • 2 moves per day,English,Infinite,1
508130373,55,"pecan, Circular, 3.14, crust, Humble, American",Pie,pie,Normal mode,Turn-based • 2 moves per day,English,Infinite,0
508151957,34,"Tekening, Muur, Katoen, Tv-zender",Canvas,Paint,Friendly mode,No time limit • with friends only,English,Standard,0
508240050,30,"Regenwald-Lieferdienst, Auswahl, Onlinehandel, Internetriese",Amazon,lieferando,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
508273744,83,"Kerner, 99, Wirrköpfin, 80er, 80er",Nena,Nena,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
508505181,36,"pirate, or, Chasse-au, Pirates",Trésor,Trésor,Normal mode,Turn-based • 1 move per day,Français,Standard,1
508602575,56,"J-shaped, sinker, grappling, Tripple, Fishing, Traveler",Hook,hook,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
508619100,58,"Howard’s, Lands, rear, rear",End,end,Friendly mode,No time limit • with friends only,English,Standard,0
508619100,59,"Howard’s, Lands, rear, rear",End,end,Friendly mode,No time limit • with friends only,English,Standard,0
508619100,66,"""Charlies"", Harlem, halo, lofty",Angel,Angel,Friendly mode,No time limit • with friends only,English,Standard,1
508632568,27,"moat, Neuschwanstein, ""Kings"", vALKENBURG, Rook, estate",Castle,Castle,Normal mode,Turn-based • 1 move per day,English,Standard,1
508634717,43,"hemp, tug-of-war, Climbing, Secure",Rope,Rop,Normal mode,Turn-based • 4 moves per day,English,Standard,0
508699652,38,"Groin, Noire, Nez, Champignon, Cochon, Nez-chien",Truffe,truffe,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
508721495,111,"Beluga, baleen, Orca, biggest, Moby-Dick, Mobidick",Whale,Whale,Normal mode,Turn-based • 1 move per day,English,Standard,1
508740938,42,"Whale, Stranded, UV-A, coast, bikini, volleyball",Beach,Beach,Normal mode,Turn-based • 1 move per day,English,Standard,1
508761165,48,"Droïde, Captcha, R2d2, Aspirateur",Robot,Robot,Friendly mode,No time limit • with friends only,Français,Infinite,1
508912001,19,"Morricone, Diligence, Spaghetti, Wayne, Cowboy, Cow-boy",Western,Western,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
508942664,27,"Magazin, Atlantiküberquerung, Filmtitel, 1912, Schiffsuntergang, Southampton",Titanic,Titanic,Normal mode,Turn-based • 3 moves per day,Deutsch,Standard,1
508942664,81,"Klassenlehrerin, Einführung, Sachunterricht, ABC-Schützen, Erstklässler, Erstklässler",Grundschule,Grundschule,Normal mode,Turn-based • 3 moves per day,Deutsch,Standard,1
