Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
503027611,43,"Tøj, Lang, albue, dækket, Rør, Skjorte",Sleeve,Sleeve,Friendly mode,No time limit • with friends only,English,Standard,1
503194644,72,"Olympique, Abyss, Go, perudo",Jeu,Jeu,Normal mode,Turn-based • 1 move per day,Français,Standard,1
503333095,15,"Edison, Courant, fée, ampère",Électricité,Électricité,Normal mode,Turn-based • 1 move per day,Français,Standard,1
503333095,47,"Luth, Caouane, lièvre, lent",Tortue,Tortue,Normal mode,Turn-based • 1 move per day,Français,Standard,1
503370597,33,"périphérique, Ventre, Kuiper, Bretelles, Bretelle",Ceinture,ceinture,Friendly mode,No time limit • with friends only,Français,Standard,0
503370597,49,"Coco, bavard, Menthe, Zoo, Ara",Perroquet,Perroquet,Friendly mode,No time limit • with friends only,Français,Standard,1
503370597,91,"Tombeau, Sarcophage, Néfertiti, Cleopatre, pyramide",Pharaon,Égypte,Friendly mode,No time limit • with friends only,Français,Standard,0
503393842,56,"Rhine, Nile, Danube, Pond, stream, Delaware",River,river,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
503521596,145,"princess, Bouncehouse, Neuschwanstein",Castle,Castle,Normal mode,Turn-based • 4 moves per day,English,Infinite,1
503521596,227,sherlock,Detective,Detective,Normal mode,Turn-based • 4 moves per day,English,Infinite,1
503566752,101,"Té, Décimètre, École, Graduée, Menstruation, Menstruation",Règle,règle,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
503566752,20,"Manchot, Biboundé, Oiseau, Kinder, laine, Pigloo",Pingouin,Pingouin,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
503635713,65,"George, Wyvern, fire, wyrmspan, cave, Deqnerys",Dragon,dragon,Normal mode,Turn-based • 2 moves per day,English,Standard,0
503690824,13,"Compote, Granny, Api, Reinette, Fruit, Cidre",Pomme,pomme,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
503698366,36,"traversin, carré, Polochon, Taie",Oreiller,Oreiller,Normal mode,Turn-based • 1 move per day,Français,Standard,1
503753424,56,"illuminatis, maslow, Kheops, Khephren, Construction, Triangle",Pyramide,pyramide,Friendly mode,No time limit • with friends only,Français,Standard,0
503767286,30,"enquêteur, Gadget, sherlock, Sherlock",Détective,Inspecteur,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
503767286,62,"Tatamis, Kids, kid, judo",Karaté,Karate,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
503780993,57,"Fauve, Bengale, Félin, Rayure",Tigre,Tigre,Normal mode,Turn-based • 1 move per day,Français,Standard,1
503866751,45,"Kneifwerkzeug, Grillbesteckteil, Wurstgreifgerät, Engländer, Zahnziehequipment, Werkzeug",Zange,Zange,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
504125118,122,"beach, Massachusetts, Parrot, Francisco, Tampa, Tampa",Bay,Bay,Normal mode,Turn-based • 3 moves per day,English,Standard,1
504155244,5,"Victoria, Iguassu, Niagara, Niagara",Chute,Chutes,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
504209186,78,"Benne, Citerne, Routier",Camion,Camion,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
504418328,54,"Rouage, Écrire, Café, Engin, Dactylo, Usine",Machine,Machine,Normal mode,Turn-based • 1 move per day,Français,Standard,1
504615502,7,"T, Chemin, JESUS, Gammer, Gammée, Crucifié",Croix,Croix,Friendly mode,No time limit • with friends only,Français,Standard,1
504705518,103,"Hennessy, Ange, parfait, Nirvana, Vanessa, Vanessa",Paradis,paradis,Normal mode,Turn-based • 1 move per day,Français,Standard,0
504705518,29,"Underground, Nice, Canalisations, Bazalgette, déchets, bouche",Égoût,Egout,Normal mode,Turn-based • 1 move per day,Français,Standard,0
505083872,50,"Taft, Eisenhower, Lincoln, Roosevelt, Reagan, Reagan",President,President,Normal mode,Turn-based • 1 move per day,English,Standard,1
505109239,52,"Transylvania, Mercure, Continental, California, Monopoly, Ibis",Hôtel,Hôtel,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
505269999,58,"Aladin, Étage, Plancher, sol, carpette, carpette",Tapis,Tapis,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
505313146,101,"Magma, Erupt, Etna, Pompeii, Krakatoa, Krakatoa",Volcano,Volcano,Normal mode,Turn-based • 1 move per day,English,Standard,1
505412970,85,"Cards, Vegas, Royale, MGM, Slots",Casino,casino,Normal mode,Turn-based • 1 move per day,English,Standard,0
505424012,17,"Lobe, Piercing, Ouïe, Écoute",Oreille,oreille,Normal mode,Turn-based • 1 move per day,Français,Standard,0
505587316,73,"Lent, gastéropode, hermaphrodite, hermaphrodite",Escargot,Escargot,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
505677863,30,"effect, むげんだい, いもむし, ナイフ, りんぷん, こんちゅう",Butterfly,butterfly,Friendly mode,No time limit • with friends only,English,Standard,0
505741815,44,"Amager, Hud, Kunst, Kroppen, Edinburgh, Militær",Tattoo,Tattoo,Friendly mode,No time limit • with friends only,English,Standard,1
505741815,70,"Luther, Forandring, Guillotine, Uafhængighedskrig, Udvikling, Historisk",Revolution,Menneskerettigheder,Friendly mode,No time limit • with friends only,English,Standard,0
505769983,51,"Flugzeugsprung, Sturzsicherung, Adrenalinschub, Schleudersitz",Fallschirm,Fallschirm,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
505803319,48,"Mètre, Cheval, Reproduction, Insémination, Reproducteur, Reproducteur",Étalon,queue,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
505820263,63,"Dexia, Straatmeubilair, Park, Zitten, ING, rusten",Bank,bank,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
505825213,92,"Vèlò, Manta, lueur, Stingray, branchiale, batoïde",Raie,Raie,Normal mode,Turn-based • 1 move per day,Français,Standard,1
505912951,29,"Vitre, Rideaux, Lucarne, Verrière",Fenêtre,fenetre,Normal mode,Turn-based • 1 move per day,Français,Standard,0
506188533,90,"Horlogerie, trotteuse, Désigne, Gousset, Suisse, Temps",Montre,Heure,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
506348845,91,"Béluga, Aileron, second, Violeur, Flipper",Dauphin,Dauphin,Friendly mode,No time limit • with friends only,Français,Standard,1
506367603,20,"Tiere, Wasserstern, Nürnberger, BENJAMIN, Gehege, Gehege",Zoo,Zoo,Normal mode,Turn-based • 4 moves per day,English,Standard,1
506378449,12,"Bench, Coppola, Nicholas, Apen, Tweety, Shark",Cage,Cage,Friendly mode,No time limit • with friends only,English,Standard,1
506453655,37,"Armée, chaise, Barbossa, MORGAN, Koivu, Hadock",Capitaine,Capitaine,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
506580010,16,"しゅうのう, たばこ, たばこ, cigarette, タバコ",Carton,case,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
506580010,8,"しんじょうつよし, ラス, BIG, こーひー, coffee",Boss,BOSS,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
506959833,25,"Airtag, Marinha, Marinheiro, Holofote",Beacon,Farol,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
506959833,72,"Xarope, topo, Chuchu, Chuchu",Cherry,Montanha,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
507025156,67,"Tonerre, Dessert, Lumière, Buzz, Lumière, Buzz",Éclair,Eclair,Friendly mode,No time limit • with friends only,Français,Standard,0
507109492,31,"Sting, Sirène, Roxanne, Gendarme",Police,Police,Normal mode,Turn-based • 1 move per day,Français,Standard,1
507221262,10,"Cheese, Slice, Reine, calzone",Pizza,Pizza,Normal mode,Turn-based • 1 move per day,Français,Standard,1
507221262,15,"Fancy, Choir, O, Opération",Opéra,anneau,Normal mode,Turn-based • 1 move per day,Français,Standard,0
507221262,46,"Birdie, Caddie, Green, Swing",Golf,golf,Normal mode,Turn-based • 1 move per day,Français,Standard,0
507313860,20,"Calambour, Blague, Attrape, Dinde",Farce,Nigaud,Normal mode,Turn-based • 1 move per day,Français,Standard,0
507427229,103,"Poker, supermarché, Cartes, Jeux, croupier, roulette",Casino,Jeton,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
507434632,36,"Ursula, Siren, Ariel, Ariel, Ariel, Ariel",Mermaid,Medusa,Normal mode,Turn-based • 4 moves per day,English,Standard,0
507812897,73,"Garfield, salem, litten, Nyan, nyan, Nyan",Cat,Cat,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
507862632,41,"Horse, Nazi, Herdenking, Loopgraaf, Pieuw, Duitsers",War,Oorlog,Friendly mode,No time limit • with friends only,English,Standard,0
507921963,33,"Communale, jungle, Amazonnienne, amazonie",Forêt,Forêt,Normal mode,Turn-based • 1 move per day,Français,Standard,1
508151957,23,"Hamer, Lakken, Pijnlijk, Gereedschap",Nail,Nails,Friendly mode,No time limit • with friends only,English,Standard,0
508151957,40,"Antibiotica, Siroop, Ziekte, Genezen",Medicine,Medicatie,Friendly mode,No time limit • with friends only,English,Standard,0
508151957,46,"Paleis, Paard, Engeland, poort",Guard,Koets,Friendly mode,No time limit • with friends only,English,Standard,0
508151957,5,"Kaars, Sigaret, Voorwerp, Licht",Lighter,Aansteker,Friendly mode,No time limit • with friends only,English,Standard,0
508151957,52,"Sla, Tuin, Klein, Regen",Worm,Snail,Friendly mode,No time limit • with friends only,English,Standard,0
508161670,12,"pendentif, chaîne, Fleurs, Tahiti, Immunité, Perle",Collier,Collier,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
508319545,32,"Dinosaure, Feu, Smaug, Drogon",Dragon,Dragon,Normal mode,Turn-based • 1 move per day,Français,Standard,1
508505181,31,"anneaux, aliance, Annulaire, Fiançailles",Bague,Bague,Normal mode,Turn-based • 1 move per day,Français,Standard,1
508600105,45,"mayonnaise, Nordique, Crustacés, Krill, Chétive, Écrevisse",Crevette,Crevette,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
508600105,54,"Imothep, Akhénaton, Kheops, roi, Kheops, Roi",Pharaon,Pharaon,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
508699652,56,"Volcan, Éruption, Etna, Décrasse, Magma, Magma",Lave,Lave,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
508761165,111,"Péripétie, Légende, Géographie, Présidentielle",Histoire,Voyage,Friendly mode,No time limit • with friends only,Français,Infinite,0
508761165,83,"Chenipan, chrysalide, Urticante, redémarre",Chenille,Chenille,Friendly mode,No time limit • with friends only,Français,Infinite,1
508762408,70,"Steve, Neil, Carbon, Debeers",Diamond,Diamond,Friendly mode,No time limit • with friends only,English,Infinite,1
508853595,52,"にんげん, ドラクエてき, ピラミッド, ほうたい, ホウタイ",Mummy,hensin,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
508853595,61,"ラジャー, ウッズ, なかじまあつし, はんしん, mahoubin",Tiger,TIGER,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
508853595,69,"デコルテ, アクセサリー, ジェットコースターさつじんじけん, kinzoku, プレゼント",Necklace,necklace,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
508853595,77,"さんぱつ, びようし, kami, ばっさい, カット",Shears,scissors,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
508853595,8,"もぐら, やぶれ, エルサ, ドーナツ, ゴルフ",Hole,ana,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
508912001,46,"Shuriken, Tortue, Nunchaku, Tortues, Tortues, Nunchaku",Ninja,Ninja,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
508999573,61,"Identical, Gemini, Siamese, Olsen, Minnesota, Minnesota",Twins,Twins,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
509050246,36,"Covid, インフルエンザ, こうせいぶっしつ, コンピューター",Virus,virus,Normal mode,Turn-based • 2 moves per day,English,Standard,0
509050246,45,"きんとれ, おいつじ, ウッドデッキ, たいかんトレーニング",Plank,plank,Normal mode,Turn-based • 2 moves per day,English,Standard,0
509050246,7,"ファンディング, モクモク, パソコン, カイ",Cloud,cloud,Normal mode,Turn-based • 2 moves per day,English,Standard,0
509085593,48,"Lawyer, Advisor, Cochran, Matlock, Matlock",Attorney,Attorney,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
509085681,50,"Deepdish, Circle, Margherita, Hawaiian",Pizza,pizza,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
509128013,25,"Magicienne, Balais, Sabrina, Hermione, Malefice, Crochu",Sorcière,Sorcière,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509128013,31,"Hôpital, Service, Pediatriques, Soins, Rapidité, Médicale",Urgence,Urgence,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509128013,37,"Cloque, Idée, Incandescent, Électricité, Edison, Edison",Ampoule,Ampoule,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509128013,49,"Société, Justone, Amusement, Télévisé, Lego, Loisir",Jeu,Jeu,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509128013,69,"Awouuuh, Gevaudan, Grand, Méchant, Garou, Chien",Loup,Loup,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509220500,24,"むし, しっぽ, どく, どく",Scorpion,bee,Friendly mode,No time limit • with friends only,English,Standard,0
509284498,46,"Idiot, Écureuil, Chêne, Pénis",Gland,Gland,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509346782,32,"Dumbledore, Øverste, Sej, Toppen, Hugo, Hugo",Boss,Master,Friendly mode,No time limit • with friends only,English,Standard,0
509348231,472,"Eyjafjallajökull, eruptor, Vesuvius, Taal",Volcano,Volcano,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,1
509355375,34,"Italian, Aria, Figaro, Pavarotti, Rigoletto",Opera,opera,Friendly mode,No time limit • with friends only,English,Standard,0
509355375,87,"Tsar, Kuzco, Hirohito, Hirohito, Kuzco",Emperor,Sultan,Friendly mode,No time limit • with friends only,English,Standard,0
509393764,11,"Jeugd, Achttien, Jongere, Junior",Minor,Puber,Normal mode,Turn-based • 2 moves per day,English,Standard,0
509393764,23,"Slaapkamers, Vakantieverblijf, Kamers, Gebouw",Hotel,Hotel,Normal mode,Turn-based • 2 moves per day,English,Standard,1
509393764,52,"Bibliotheek, Lezen, Hoofdstukken, Ditionairy",Book,Boek,Normal mode,Turn-based • 2 moves per day,English,Standard,0
509411011,100,"Métier, Pain, Pétrir, Darty, Darty, Darty",Boulanger,Boulanger,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509411011,72,"Afterwork, Mitzvah, PMU, buvette, Raymond, Comptoir",Bar,Bar,Normal mode,Turn-based • 1 move per day,Français,Standard,1
509426448,12,"こうげき, きし, ゆうしゃ, すぺーど, さや, たて",Sword,sword,Friendly mode,No time limit • with friends only,English,Standard,0
509426448,43,"とらにつばさ, てんびん, さいばん, ひこく, いぎあり, ぎゃくてん",Attorney,lawyer,Friendly mode,No time limit • with friends only,English,Standard,0
509583671,79,"ひだりて, オクラホマミキサー, しょっき, パスタ",Fork,fork,Normal mode,Turn-based • 1 move per day,English,Standard,0
509586342,61,"ash, シェンロン, ぼーる, リオレイヤ",Dragon,Dragon,Normal mode,Turn-based • 1 move per day,English,Standard,1
509801761,40,"Acidente, coqueteleira, Impacto, Colisão",Ram,Bater,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
509801761,87,"Sahara, Antártida, Atacama, Duna",Desert,Deserto,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
509853535,81,"Ramen, Cup, Pool, Udon, Gorillaz",Noodle,Noodle,Friendly mode,No time limit • with friends only,English,Standard,1
509897088,73,"ドリップ, まめ, すたーばっくす, にがい",Coffee,coffee,Friendly mode,No time limit • with friends only,English,Infinite,0
509900139,54,"Jesus, Iwankofu, lengthen, L",Nail,comic,Normal mode,Turn-based • 2 moves per day,English,Standard,0
510212466,110,"Wicked, Hazel, Kiki, Rowena, Sabrina, Sabrina",Witch,witch,Normal mode,Turn-based • 1 move per day,English,Standard,0
510218293,67,"Eclair, Statique, Pikachu, Élément, Watt, Energie",Électricité,Électricité,Friendly mode,No time limit • with friends only,Français,Standard,1
510360489,38,"Octopode, Céphalopode, poulpe, octopus",Pieuvre,Calmar,Normal mode,Turn-based • 1 move per day,Français,Standard,0
510360489,44,"camelidé, vilain, mammifère, Bactrine",Chameau,Chameau,Normal mode,Turn-based • 1 move per day,Français,Standard,1
510376074,76,"Suite, Plusieurs, Soap, Opéra, ncis, sonic",Série,Série,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
